id	target	min_1	min_2	min_3	min_4	min_5	min_6	min_7	min_8	min_9	min_10	min_11	min_12	min_13	min_14	min_15	min_16	max_1	max_2	max_3	max_4	max_5	max_6	max_7	max_8	max_9	max_10	max_11	max_12	max_13	max_14	max_15	max_16	mean_1	mean_2	mean_3	mean_4	mean_5	mean_6	mean_7	mean_8	mean_9	mean_10	mean_11	mean_12	mean_13	mean_14	mean_15	mean_16	median_1	median_2	median_3	median_4	median_5	median_6	median_7	median_8	median_9	median_10	median_11	median_12	median_13	median_14	median_15	median_16	sem_1	sem_2	sem_3	sem_4	sem_5	sem_6	sem_7	sem_8	sem_9	sem_10	sem_11	sem_12	sem_13	sem_14	sem_15	sem_16	abssum_1	abssum_2	abssum_3	abssum_4	abssum_5	abssum_6	abssum_7	abssum_8	abssum_9	abssum_10	abssum_11	abssum_12	abssum_13	abssum_14	abssum_15	abssum_16
1_157_0.mat	0	-281.4638671875	-135.376541137695	-267.831909179688	-130.328582763672	-818.722106933594	-258.036895751953	-125.288215637207	-177	-165.911514282227	-129	-131	-75.9830856323242	-98.4732666015625	-102.533157348633	-93.960090637207	-102.135368347168	171.536148071289	136.623458862305	158	164.671417236328	458.277862548828	159.963104248047	206.711776733398	213.511276245117	116.088485717773	96.9583206176758	75.6002731323242	116	167	146	117	107.864631652832	3.02801531177699e-08	0.081808370861908	0.145837454800184	-0.0518370236943164	0.0748795020048817	-0.0768666223868727	-0.0141790951929986	-0.226312057140966	-0.0490502843076051	-0.153946172617748	-0.177708365533998	0.178691647048225	0.241491739698624	0.213666369352986	0.127962332826791	-0.0339455498094359	0	-0.376536250114441	0.168086990714073	-1.3285835981369	0.277865499258041	0.963109195232391	-0.288217157125473	0.511274874210358	0.0884861871600151	-0.0416823327541351	-0.399729311466217	0.0169143881648779	0.526735484600067	-0.533160388469696	0.0399111062288284	-1.13536524772644	0.000124058525533426	0.00012178032072691	0.000108652571264848	0.000133367849876686	0.000104091120952657	9.9508104950682e-05	9.73775168022024e-05	0.00014310929366462	8.036203716965e-05	8.94310041891956e-05	5.78866743976825e-05	7.08529539332329e-05	9.07616084960081e-05	0.00010257102950108	9.47631950202537e-05	0.000100479846859696	5537922.19365859	5588820.84609377	4882771.36171064	6111931.54663134	4558916.728073	4523031.98249424	4433396.14212066	6268292.09236813	3401468.01327767	4099439.2805948	2584397.00056583	3192424.09270368	4092440.52806762	4675939.22820514	4333082.7991458	4566581.43996084
1_158_0.mat	0	-228.304870605469	-131.70881652832	-324.330352783203	-149.093612670898	-868.641296386719	-829.380859375	-265.153869628906	-175.492538452148	-166.412506103516	-136	-118	-69.8993072509766	-145.21435546875	-96.1515426635742	-97.9582748413086	-70.4225463867188	169.695129394531	150.29118347168	142.669662475586	149.906387329102	354.358673095703	217.619155883789	209.846130371094	186.507461547852	154.587493896484	132.267654418945	104.620216369629	109	157	151	131.041732788086	124.577453613281	1.964531840145e-07	0.0340172094504037	0.0650710039302705	-0.0134411713112761	0.0524707357928157	-0.0343292077720166	-0.0223708904306094	-0.092220710340639	-0.025333326123158	-0.0855455854855478	-0.0953543353286879	0.0872416841703467	0.137775253941615	0.104866715102146	0.0638332818415948	0.00361691850423797	0.695128798484802	0.291190147399902	0.669656813144684	-0.0936142727732658	0.358673214912415	0.619150936603546	-0.153875038027763	-0.492533653974533	0.587491393089294	0.267649948596954	-0.379785120487213	0.100694693624973	-0.21434859931469	-0.151542708277702	0.0417273379862309	-0.42254301905632	0.000101129636709949	0.000122145743377177	9.74352785658981e-05	0.00015743800104282	0.000113755474855974	9.59067555473258e-05	7.42016768070031e-05	5.63618757923793e-05	7.48672990285418e-05	0.000107849695601642	5.74666772008652e-05	5.9424157579198e-05	8.95572532603364e-05	9.13202441906058e-05	6.50390337910925e-05	5.97798027642035e-05	4455238.77697152	5596287.62401009	4297992.27736449	7174914.42890082	4822525.91992295	4256001.15466571	3217129.88463295	2504285.37367547	3209000.64382529	4939817.79756993	2592077.0473215	2667027.3026597	4032313.43761623	4151432.28588659	2936459.75660985	2732390.49166775
1_159_0.mat	0	-224.310562133789	-137.599639892578	-189.449554443359	-150.002243041992	-1135.46362304688	-137.188674926758	-131.683258056641	-142	-161.284423828125	-118	-124	-84.9886627197266	-105.129257202148	-87.91748046875	-82.5914459228516	-126.64949798584	112.689445495605	118.400360107422	127.550437927246	140.997756958008	314.536407470703	170.811325073242	738.316711425781	119.701591491699	122.715576171875	115.463394165039	97.8172378540039	132.011337280273	157	142	99	107.35050201416	-1.98955212887929e-07	0.0323121918713051	0.0720959457882992	-0.0247289858442931	0.0502830090930062	-0.0427497508741915	-0.014645864318186	-0.104858118947098	-0.0283499342257783	-0.0866291977331042	-0.101758283136164	0.097287328788413	0.150033611526589	0.120062520489655	0.0725917593045781	0.00626234318626414	0.689443528652191	0.400360524654388	0.55044150352478	-1.00224077701569	0.536408185958862	-0.188675701618195	-1.68325936794281	-0.298405140638351	0.715573906898499	0.463395714759827	-0.182762771844864	0.0113376509398222	-0.129254221916199	0.0825182348489761	0.408551841974258	0.35049906373024	0.000104306038295034	0.000108277498808048	9.24703192787963e-05	0.000132182493226971	0.000121824216841291	8.42574739659676e-05	0.000130381283370437	5.59268942203312e-05	7.62725301908086e-05	9.24118495509562e-05	5.59049591140386e-05	6.04612671569382e-05	8.48375564504585e-05	8.26305381908076e-05	6.37221004154322e-05	5.92479430341108e-05	4605122.17991933	4922729.12130344	4094620.31618431	6035605.72606307	4995617.99073005	3801614.43162531	3631876.56760028	2490512.88967198	3305216.55999768	4248980.95547807	2514938.01903865	2668175.96367449	3812202.20673048	3765784.32286896	2885431.33317694	2688238.77785411
1_16_0.mat	0	-238.414627075195	-191.261672973633	-254.49592590332	-307.910858154297	-236.639801025391	-436.079528808594	-255.7421875	-249.42658996582	-265.226837158203	-448.710571289062	-400.314971923828	-377.092407226562	-751.3505859375	-623.403503417969	-512.273559570312	-271.824920654297	283.585388183594	232.738327026367	283.504058837891	253.089141845703	272.360198974609	188.920455932617	315.2578125	164.57341003418	189.773178100586	310.289428710938	256.685028076172	477	495.649383544922	316	389.726409912109	204.175094604492	-2.1023203928941e-07	0.0286747312471271	0.0786212789140645	-0.0514293186449757	0.0537873348236084	-0.0718749463644499	-0.0277708875720699	-0.144745815308889	-0.0633833004890632	-0.134233108182376	-0.131754601713519	0.143658427521959	0.287124543752521	0.173220520935704	0.120362334424257	0.0165664937332891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120986070905121	0.000121558402698103	0.000129715998693458	0.000158583551602559	0.00011271415883515	9.83364606171759e-05	0.000125952592934429	9.17105066675221e-05	0.000127848300686441	0.000187837335920198	0.000149897581155009	0.000126986224606756	0.000274299290902499	0.000212219189247155	0.000143416078909668	0.000106520525072184	5180229.93271792	5389867.63793862	5619812.56065017	6768526.7770727	4924096.43969536	4212430.4051197	4799815.19052088	3798023.29094887	5323844.48349902	7900318.72227225	6142194.32105958	4600558.25367919	10175686.3608124	8015687.77613491	5332017.61292124	4467253.82638623
1_16_1.mat	1	-249.180633544922	-129.122375488281	-216.529479980469	-98.9615631103516	-176.516067504883	-203.324371337891	-123.876235961914	-102	-171.26545715332	-119	-112	-64.0006103515625	-96.7776412963867	-77.3759536743164	-74.449462890625	-62.8129348754883	118.819358825684	153.877624511719	124.470520019531	115.038436889648	113.483940124512	166.675628662109	159.123764038086	55.6369667053223	113.73454284668	80.9260711669922	57.8597145080566	114	155	133	93	71.1870651245117	-1.86511625735094e-07	0.0441460520370241	0.0777290390752253	-0.02835383502841	0.05410457142964	-0.0437332564393679	-0.0325042849466515	-0.111470679238439	-0.0288627621900292	-0.0899872324891389	-0.109853969881063	0.103516739254686	0.166028906371693	0.127649989353741	0.0756999000775317	0.00565838216580437	0.819360554218292	-1.12237238883972	0.47051802277565	0.0384398698806763	0.483939230442047	0.675633609294891	0.123766280710697	-0.363031625747681	-0.265456706285477	-0.0739292502403259	-0.140284031629562	-0.000609295500908047	0.222355306148529	-0.375952035188675	0.550536036491394	0.187066242098808	0.000101752403183542	0.000129953283869909	9.10318545814059e-05	9.87185399199214e-05	9.68265679371688e-05	7.4410460603083e-05	6.47431776439956e-05	4.79370828240518e-05	8.06999345653204e-05	8.1476950329379e-05	5.33734455465912e-05	5.23852624885771e-05	8.2017620507101e-05	7.65630880707521e-05	5.7958470262446e-05	5.46109264934534e-05	4504629.45828277	5933597.9112095	4046947.61641055	4523568.15917659	4381549.6151467	3379906.69722307	2853004.54502928	2145306.62027001	3326447.45742348	3739585.114039	2409290.8355048	2358626.05019343	3693664.01066661	3470989.16866276	2635655.77923685	2503282.38825759
1_160_0.mat	0	-256.336669921875	-116.158920288086	-198.526504516602	-239.224746704102	-1280.8447265625	-322.240112304688	-193.531188964844	-144.708343505859	-134.740112304688	-149	-111	-242.965682983398	-97.2061309814453	-99.0476455688477	-101.750312805176	-84.7388076782227	139.663345336914	106.841079711914	143.473495483398	147.775253295898	497.1552734375	255.759872436523	154.468811035156	125.291664123535	126.259880065918	128.414031982422	105.394378662109	231.034317016602	166	143	107	96.2611923217773	3.34937994398891e-07	0.0391877203131714	0.0747253438964485	-0.0195702626985816	0.0555082312761495	-0.0442334966598699	-0.0338541301723567	-0.108641654146711	-0.028966498369351	-0.0915665718868378	-0.106754205986733	0.101291915573118	0.162521022535736	0.123737301392729	0.0759539763243249	0.00780005549627058	0.66334342956543	-0.158921986818314	0.473498404026031	-0.224740952253342	1.1552746295929	0.759872615337372	0.468816131353378	0.291661620140076	0.25988307595253	-0.58597320318222	0.394375413656235	0.0343241803348064	-0.206132858991623	-0.0476490557193756	0.249688059091568	0.261193424463272	0.00010785226151863	0.000106244387227681	9.3677285137967e-05	0.000133664793496224	0.000137266555475527	8.98396112666731e-05	7.31687694675229e-05	5.58851949785066e-05	6.67646135584301e-05	9.37177934904315e-05	5.66793211306053e-05	6.71056551098353e-05	8.50092276516929e-05	8.26488581675813e-05	6.41890632637783e-05	6.01460287649826e-05	4719059.44499788	4854868.32157278	4160602.23428583	6126346.22260672	5366484.42495534	3978619.55573389	3147658.47843978	2467689.36197853	2979289.05037823	4289382.77869689	2535102.47248176	2772788.55105339	3828867.32991186	3752104.64439407	2909421.95644453	2724425.48483488
1_161_0.mat	0	-244.476943969727	-106.930084228516	-246.458129882812	-143.372055053711	-1294.61633300781	-493.228179931641	-282.031890869141	-149.528427124023	-140.35400390625	-130.508239746094	-176	-86.9035491943359	-119.159355163574	-94.9723434448242	-99.7367324829102	-117.762855529785	139.523056030273	134.069915771484	124	134.627944946289	727.383666992188	325.771820068359	249.968124389648	170.471572875977	122.64599609375	122.491767883301	99.7599868774414	144	168	151	96.2632675170898	121.237144470215	2.73923080170042e-08	0.0378956796657292	0.0726958859318244	-0.024291650600359	0.0585125340500226	-0.0401371795368692	-0.0281873244875576	-0.104916599920019	-0.0303916622598966	-0.090800157580773	-0.106420896042449	0.102733348771681	0.158820737787709	0.121196219974725	0.0740333633221685	0.00541646349169314	0.523058533668518	0.0699122399091721	0.541875123977661	-0.372050136327744	1.38368475437164	0.7718306183815	-0.0318784452974796	-0.528433561325073	-0.354005575180054	0.49176436662674	-0.240016862750053	0.0964532643556595	-0.159358844161034	0.0276594236493111	0.263269484043121	0.237141579389572	0.000109072753703003	0.000103011430666106	9.21583785324456e-05	0.000134575892158784	0.000142079648981237	9.30311255140923e-05	6.8587248823963e-05	5.47827943470199e-05	7.13245360952726e-05	9.42056294822775e-05	5.91472904279433e-05	6.10888526099692e-05	8.69233037477178e-05	8.47591462443235e-05	6.55791322050237e-05	6.02851348029185e-05	4757197.83717465	4726691.62136653	4090586.8458983	6183857.75789395	5236127.25566265	3963268.17674643	3021145.55589757	2420553.38710865	3109541.31971502	4289339.31187761	2619156.45758678	2691397.24603671	3903833.41218385	3857578.91516637	2969139.21836203	2720040.94127592
1_162_0.mat	0	-263.239532470703	-125.779991149902	-203.353088378906	-136.402969360352	-942.639038085938	-219.307464599609	-105.135482788086	-111	-118.593742370605	-122	-133	-137.958999633789	-104.19376373291	-86.9033279418945	-99.707878112793	-81.6987609863281	125.760452270508	128.220016479492	124.646911621094	156.597030639648	447.360961914062	229.692535400391	284.864532470703	177.423553466797	85.4062576293945	112.557899475098	107.712455749512	163.041000366211	158	156	99	112.301239013672	4.41136505489541e-10	0.0354459218003478	0.0712748695850371	-0.0219293086330098	0.0512711243011057	-0.0420168388048807	-0.0304918015815318	-0.101258468035857	-0.0255750224559257	-0.0832418346010148	-0.101483306062222	0.0972083218827844	0.150541724542901	0.12036271768113	0.0691750643465668	0.00686676077196968	0.760456025600433	0.220011100172997	0.646914005279541	-0.402971863746643	0.360960066318512	0.69253945350647	-0.135482609272003	-0.576452016830444	0.40625587105751	0.55789977312088	-0.287543773651123	0.0410061478614807	-0.193759992718697	0.0966755300760269	0.292121320962906	0.301238894462585	0.000107315971294905	0.000104278839185544	8.97210624946009e-05	0.000130525014615187	0.000113654127135963	8.58927210067396e-05	6.4795127560139e-05	5.24508621162715e-05	6.51435054401402e-05	9.34975152864121e-05	5.84095332365867e-05	6.00514342677387e-05	8.25826688079746e-05	8.42291060963605e-05	6.46551617661046e-05	5.79839528497247e-05	4668386.25323366	4756815.09518166	3986865.64648342	6037758.76767111	4775417.51856726	3857226.3003602	2911235.70444149	2331642.13967371	2917266.41835454	4284534.17301828	2617843.05335236	2633613.33923721	3724816.45841524	3827979.16568661	2937134.7056596	2628375.52800596
1_163_0.mat	0	-326.341186523438	-144.797775268555	-269.344299316406	-144.428604125977	-1284.61450195312	-259.300018310547	-121.040840148926	-117	-130.469314575195	-171.478576660156	-140.28727722168	-99.8681259155273	-203.190887451172	-115.037490844727	-132.824188232422	-90.6263961791992	154.658798217773	126.202217102051	132.655685424805	192.571395874023	369.385498046875	173.699981689453	238.959167480469	175.486312866211	112.530693054199	125.521430969238	104.71272277832	155.131866455078	168	137	104	99.3736038208008	-1.08668953296128e-07	0.0295288171244783	0.0580580367803574	-0.0234665975190697	0.0475080137073994	-0.0337166809409857	-0.0239790703004848	-0.0882585036770751	-0.0224957624342292	-0.0713164286584905	-0.0859165419369936	0.0834623227698107	0.128149856020138	0.0999209036866825	0.0630999218233552	0.00754985738495985	0.658802568912506	0.202217802405357	0.655686140060425	-1.42860782146454	0.385507524013519	0.699979543685913	-0.0408390611410141	-0.51369434595108	0.530690848827362	-0.478570848703384	-0.287279367446899	0.131870657205582	-0.190890997648239	-0.0374931693077087	0.175817802548409	-0.626399159431458	0.000107761680872133	0.00011648225768507	9.40986839396238e-05	0.000139503733064927	0.000124055881805489	8.74143082127245e-05	6.49164354541678e-05	5.38276105218221e-05	6.81915884062648e-05	9.84878700250135e-05	6.04820127364009e-05	5.86322338883477e-05	8.61391219016285e-05	8.503313687034e-05	6.60577680702722e-05	5.85274746427771e-05	4669990.04412967	5277664.9430259	4193410.1524806	6315618.65936142	4942611.97908664	3900189.80819917	2899874.62888685	2401649.00715134	3030064.52720597	4455685.21892384	2690007.82385468	2615407.28798586	3876052.01353332	3848879.80425549	2988019.88331945	2672085.86870956
1_164_0.mat	0	-280.316467285156	-130.839294433594	-205.220367431641	-179.105499267578	-1512.7080078125	-429.365325927734	-157.054244995117	-115.529670715332	-142.57893371582	-141.520721435547	-220.213256835938	-233.945617675781	-172.180084228516	-329.106079101562	-322.795043945312	-186.690277099609	133.683517456055	145.160705566406	167.779632568359	165.894500732422	549.292053222656	300.634674072266	194.945755004883	175.470336914062	127.42106628418	158.479278564453	147.786743164062	274.054382324219	154	193.893920898438	271.204956054688	217.309722900391	-1.82492782520454e-07	0.0334085606930158	0.0678707575430471	-0.0217660973222305	0.0496083882785093	-0.036041613408178	-0.0270208148653929	-0.0981582113802432	-0.029445881336679	-0.0795416261265675	-0.0973376835043232	0.0913207895273653	0.147425098934397	0.111920760687937	0.0691082338750362	0.00779165163996329	0.683521926403046	0.160707652568817	0.77963262796402	-0.105501048266888	0.292046636343002	0.6346715092659	-0.0542425364255905	-0.5296670794487	0.421065151691437	0.479285001754761	-0.213264107704163	0.0543760880827904	-0.180076703429222	-0.106081157922745	0.204950571060181	0.309725433588028	0.000104646644374124	0.000117414530444114	9.77858709736464e-05	0.000143830914745758	0.000127139950520713	8.88891718571244e-05	7.06602774455318e-05	5.51329779719558e-05	6.89212333772221e-05	9.69725943293732e-05	6.51904616923792e-05	6.52796953993961e-05	8.70106853940016e-05	8.79191965810209e-05	6.9998057932132e-05	6.35697885878916e-05	4550236.21400613	5334937.3153258	4324739.79768479	6634385.2906523	4942994.95103362	3901602.59931785	3069712.7145728	2436631.35905647	3023861.81424218	4378338.6856339	2784240.27510083	2744063.31820928	3862914.55573854	3888958.17766148	3044502.28662634	2782694.36121932
1_165_0.mat	0	-301.302703857422	-153.726699829102	-221.477523803711	-335.14501953125	-1160.75720214844	-602.228332519531	-298.176361083984	-208.59162902832	-185.580184936523	-390.499114990234	-343.266204833984	-362.860290527344	-472.0693359375	-461.924957275391	-378.668579101562	-178.819107055664	177.697296142578	166.273300170898	277.522491455078	252.85498046875	384.242797851562	243.77165222168	236.823623657227	178.40837097168	147.419815063477	230.500900268555	230.733810424805	456.139709472656	532.9306640625	242.075057983398	293.331420898438	168.180892944336	4.72966829812709e-07	0.0403252812934421	0.0853170421132194	-0.0374743103901542	0.0789582967060308	-0.0445331189721819	-0.0345001253290103	-0.134833342667917	-0.0433499596714975	-0.112625169493631	-0.131604327192033	0.122966545746475	0.213604297318434	0.154050255554045	0.0950374188676476	0.0050582846043631	0.697295188903809	0.273306429386139	0.522482931613922	-1.14502143859863	1.24278926849365	0.77165949344635	-0.176373586058617	0.408375322818756	0.419809877872467	0.500895500183105	-0.266196876764297	0.139723718166351	-0.0693212300539017	0.0750572979450226	0.331422716379166	0.180898979306221	0.00011396206961991	0.000121389035601017	0.000109824436770898	0.000153956198458351	0.000140502123971064	0.000105015353805028	8.99425488946897e-05	6.7516133545073e-05	7.80473613148199e-05	0.000116158983623919	8.57162671647287e-05	8.13365841424234e-05	0.000152211837054909	0.000124701541671081	9.33626140755653e-05	7.87445767338098e-05	4919540.4129734	5501742.09940726	4713275.10523954	6880041.78386497	5587114.22915429	4488024.52760863	3640629.35103472	2851224.46436965	3319142.34133554	4912310.82568976	3289565.06501248	3174088.53170484	5140104.51446512	4658828.46154383	3689300.20598137	3276222.84942706
1_166_0.mat	0	-252.390762329102	-141.685440063477	-238.431549072266	-142.517059326172	-987.528381347656	-362.358581542969	-150.940811157227	-150.253952026367	-129.412612915039	-139.543869018555	-220.35791015625	-87.9167785644531	-120.124465942383	-224.890350341797	-105.849731445312	-111.959281921387	129.609237670898	134.314559936523	129.568450927734	168.482940673828	417	130.641418457031	123.059196472168	112.746055603027	80.5873947143555	120.45613861084	95.6420822143555	127.083221435547	180	170	303.150268554688	85.0407180786133	3.48607696997698e-08	0.0381417723083248	0.0779542128806316	-0.0179999651054546	0.053087632471199	-0.0458082795659701	-0.0309459364831449	-0.111241412901878	-0.0311417032882571	-0.092020761006077	-0.113299993723879	0.104895895216179	0.166341678835203	0.129079047277384	0.0791750829646996	0.00769593469705459	0.609231472015381	0.31455460190773	0.568449378013611	-0.517054438591003	0.47159817814827	0.641424775123596	0.0591949597001076	-0.253944873809814	-0.412607729434967	0.456135898828506	-0.357915818691254	0.0832251757383347	-0.124462157487869	0.109642550349236	-0.849729776382446	0.0407153144478798	0.000102166056931777	0.000115813938732675	9.84965027823729e-05	0.000136134406064976	0.000122140791140249	9.01305370618878e-05	7.17380811451977e-05	5.80241662646713e-05	6.54288844001177e-05	9.94176937535133e-05	6.34825714040809e-05	6.32764302322585e-05	8.74044148030278e-05	8.93376537416841e-05	8.11933905197505e-05	6.35029833501497e-05	4476895.97217083	5290510.5971106	4362960.16705954	6268241.84342551	5123317.55725631	4045768.62480068	3176023.74227941	2587850.56185913	2937466.66787612	4536256.24241495	2768975.56084615	2822904.73654731	3897521.42445916	3983981.16476412	3261483.07416511	2870578.18671586
1_167_0.mat	0	-280.301971435547	-124.831016540527	-245.204055786133	-147.226409912109	-1019.68957519531	-303.300933837891	-167.126037597656	-135	-100.660530090332	-241.533050537109	-259.303680419922	-128.899398803711	-123.07740020752	-188.924591064453	-101.97966003418	-95.6072692871094	133.698028564453	139.168991088867	123.795944213867	180.773590087891	348.310455322266	183.69905090332	180.873962402344	129.442565917969	89.339469909668	140.466949462891	122.696319580078	124.100593566895	177	155.075408935547	117	121.392730712891	4.20078633785029e-08	0.0412751651020102	0.0649832579222817	-0.0200880462223665	0.0553292694189896	-0.0385668503377586	-0.0289665389102573	-0.103004389220104	-0.0269498643624285	-0.0808704938153426	-0.101712564920758	0.0928082017482568	0.148416588289042	0.114695800398787	0.0715459088161282	0.00490837270393964	0.69802463054657	0.168986693024635	-0.204054206609726	-0.226415798068047	0.310450166463852	0.699051141738892	-0.126032754778862	-0.557437479496002	0.339471399784088	-0.533043742179871	-0.303677827119827	0.100595861673355	-0.0774039030075073	0.0754051730036736	0.0203378237783909	-0.607268035411835	0.000105842236034881	0.000119223139993392	0.000100722553947142	0.000146012164061339	0.000129643280487707	9.10666593994957e-05	7.2253322271319e-05	5.75097801845316e-05	6.82768151308624e-05	9.53224760134557e-05	6.34787372927101e-05	6.32266816650211e-05	8.5432672050266e-05	8.58373846778696e-05	7.31459378347579e-05	6.24893756269436e-05	4610144.39692485	5456183.1929889	4464490.01272041	6746238.94803832	5166082.26527604	4035231.96082053	3182646.75448518	2549864.92165384	3044758.1072486	4302850.37330174	2767237.21195242	2801896.25777987	3825478.36520612	3856649.81398535	3286385.56243216	2822893.38065916
1_168_0.mat	0	-270.318359375	-137.776428222656	-230.304962158203	-155.542587280273	-853.524230957031	-216.326614379883	-107.975921630859	-110	-125.462104797363	-339.654998779297	-276.315246582031	-100.782638549805	-282.113098144531	-411.034729003906	-134.045776367188	-167.711074829102	144.681655883789	171.223571777344	234.695037841797	200.457412719727	232.47575378418	118.673385620117	145.024078369141	106.639945983887	135.537887573242	215.345001220703	157.684768676758	115	307	172.965255737305	138.954223632812	125.288925170898	4.60813443100825e-08	0.0331789739143725	0.060387658190231	-0.0163627629333488	0.0445126188309245	-0.0357248460356145	-0.0233707778261973	-0.0906540670870492	-0.0253334961398196	-0.0737125349209955	-0.0911501360664766	0.0875377254031598	0.137058367750918	0.104325036119763	0.0634916864679351	0.00381673718069998	0.681654691696167	0.223577275872231	0.695035040378571	-0.542581796646118	0.475751012563705	0.673385322093964	0.0240821093320847	-0.360050886869431	0.537892162799835	0.344997495412827	-0.315232813358307	0.217364817857742	-0.113100804388523	-0.0347421579062939	-0.0457777045667171	-0.711073100566864	0.000102674802212216	0.000122923239969541	0.000104292092199803	0.000141308264390972	0.000109034989688018	8.59901691394858e-05	6.63096582874818e-05	5.6107304588184e-05	6.93338855982801e-05	0.000102398698752884	7.19416345750845e-05	6.02454270796428e-05	9.51356074287644e-05	9.11088478877374e-05	7.26740191452063e-05	6.29402022542578e-05	4473599.94807458	5584764.29243402	4504540.6316036	6492663.86080709	4775992.7801539	3841432.18669137	2942122.11383732	2446690.50829741	3063292.33712479	4436147.10133156	2972482.54439151	2653391.19878155	4031699.10847345	3999937.27212922	3184742.60147843	2786657.29588681
1_169_0.mat	0	-246.290451049805	-122.984649658203	-208.405319213867	-187.556976318359	-1059.64208984375	-220.202423095703	-131.053314208984	-101	-171	-156	-123.21809387207	-89.8752059936523	-115.128143310547	-208.001724243164	-91.8126220703125	-65.6109237670898	146.709548950195	124.015350341797	147.594680786133	134.443023681641	398.357940673828	198.797576904297	156.946685791016	132.518051147461	113.452239990234	143.573699951172	90.7819061279297	102	157	170.998275756836	108.187377929688	94.3890762329102	3.81310779579777e-08	0.0355287904045861	0.0683083643883464	-0.014412536063293	0.0473294298251468	-0.0414376946747303	-0.0278333518540177	-0.0992289768169324	-0.0287668051570653	-0.0865793120215336	-0.0957540772606927	0.0926624084178358	0.147512379877145	0.114525190303882	0.0701667617376894	0.00790400174856181	0	0.0153510421514511	0.594680726528168	-0.556981205940247	0.357947587966919	0.797569870948792	-0.0533218160271645	-0.481949269771576	0.452240288257599	-0.426303327083588	-0.218094110488892	0.124790325760841	-0.128140941262245	-0.00172328902408481	0.187379509210587	-0.61092472076416	0.000103687053345493	0.000122251738864199	9.92274044362973e-05	0.000149543638177167	0.000110360909288097	8.79649609313217e-05	6.58019600560955e-05	5.22777826419107e-05	6.78587551673527e-05	9.61697347862617e-05	6.06881932827238e-05	5.61519456417586e-05	8.47486551787277e-05	8.57118044696979e-05	6.42165617317599e-05	5.75151047933643e-05	4542994.99636459	5607520.23061661	4421543.31245327	6956039.24829423	4638436.97531271	3958873.69688416	2919001.09396828	2337872.74337959	2988191.90752351	4362678.84361219	2706223.10690379	2541910.45461568	3805936.29982939	3871395.46921583	2919513.26318827	2631775.2997179
1_17_0.mat	0	-209.926391601562	-163.267486572266	-259.450073242188	-271.830535888672	-514.881896972656	-484.064849853516	-355.050872802734	-274.603912353516	-254.600311279297	-492.251281738281	-399.681671142578	-537.017761230469	-532.993591308594	-625.914245605469	-512.298095703125	-242.716033935547	234.073608398438	223.732513427734	324.549926757812	328.169464111328	276.118072509766	239.935134887695	597.949157714844	177.396087646484	223.399688720703	315.748718261719	278.318328857422	490.982269287109	513.006408691406	296	403.701904296875	275.283966064453	-6.04700915881537e-08	0.0242623156252005	0.078570546310395	-0.038157867341116	0.0602874650222559	-0.0557372987107994	-0.0233455021572611	-0.132429231705144	-0.0514375116989015	-0.119420711465677	-0.111271170614784	0.119620723965485	0.239654214237243	0.150670636437709	0.0985918552120526	0.0120456918645652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110507618536636	0.000113629239280301	0.000126370058275938	0.000146925514780337	0.000110796932114927	9.39576957904783e-05	0.000124294632018785	8.25274513905971e-05	0.000113843854385397	0.000167643684320673	0.000136233091332047	0.000117829661174517	0.000227658510926397	0.000179517004545656	0.000127425871193723	9.5891217673013e-05	4551377.19991226	4819537.54121405	5253026.38623589	5906662.4081724	4424381.67341191	3719486.90728465	4149290.47161561	3185927.16199699	4470335.09276187	6711602.63468838	5247794.01020917	3850900.92421276	7904827.92458108	6308879.44660112	4409689.00626373	3778781.68623075
